C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/09,19:00:20,0000000507086071,DEMAND,0000000507086071
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/09 19:00:00",9011,0,0,"2026/03/09 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/09 19:00:00",8067,0,0,"2026/03/09 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/09 19:00:00",1363,0,0,"2026/03/09 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/09 19:00:00",1119,0,0,"2026/03/09 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/09 19:00:00",5947,0,0,"2026/03/09 19:00:01"
C,"END OF REPORT",8
