C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/12,15:30:20,0000000507532891,DEMAND,0000000507532891
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/12 15:30:00",7220,0,0,"2026/03/12 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/12 15:30:00",7181,0,0,"2026/03/12 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/12 15:30:00",762,0,0,"2026/03/12 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/12 15:30:00",922,0,0,"2026/03/12 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/12 15:30:00",4286,0,0,"2026/03/12 15:30:01"
C,"END OF REPORT",8
