C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/12,08:30:18,0000000507480269,DEMAND,0000000507480269
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/12 08:30:00",7301,0,0,"2026/03/12 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/12 08:30:00",5673,0,0,"2026/03/12 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/12 08:30:00",1322,0,0,"2026/03/12 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/12 08:30:00",1017,0,0,"2026/03/12 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/12 08:30:00",5068,0,0,"2026/03/12 08:30:01"
C,"END OF REPORT",8
