C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/09,04:30:19,0000000506992782,DEMAND,0000000506992782
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/09 04:30:00",6712,0,0,"2026/03/09 04:30:04"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/09 04:30:00",5959,0,0,"2026/03/09 04:30:04"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/09 04:30:00",1099,0,0,"2026/03/09 04:30:04"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/09 04:30:00",937,0,0,"2026/03/09 04:30:04"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/09 04:30:00",4145,0,0,"2026/03/09 04:30:04"
C,"END OF REPORT",8
