C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/12,23:00:21,0000000507581157,DEMAND,0000000507581157
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/12 23:00:00",7751,0,0,"2026/03/12 23:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/12 23:00:00",7143,0,0,"2026/03/12 23:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/12 23:00:00",1402,0,0,"2026/03/12 23:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/12 23:00:00",983,0,0,"2026/03/12 23:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/12 23:00:00",4797,0,0,"2026/03/12 23:00:01"
C,"END OF REPORT",8
