C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/08,00:30:14,0000000506819185,DEMAND,0000000506819185
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/08 00:30:00",7487,0,0,"2026/03/08 00:30:04"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/08 00:30:00",6529,0,0,"2026/03/08 00:30:04"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/08 00:30:00",1300,0,0,"2026/03/08 00:30:04"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/08 00:30:00",918,0,0,"2026/03/08 00:30:04"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/08 00:30:00",4552,0,0,"2026/03/08 00:30:04"
C,"END OF REPORT",8
