0,1,2,3,4,5,6,7,8,9
D,ROOFTOP,ACTUAL,2,2026/03/18 22:00:00,SA1,0,0.6,SATELLITE,2026/03/18 22:20:27
D,ROOFTOP,ACTUAL,2,2026/03/18 22:00:00,TAS1,0,0.6,SATELLITE,2026/03/18 22:20:27
D,ROOFTOP,ACTUAL,2,2026/03/18 22:00:00,VIC1,0,0.6,SATELLITE,2026/03/18 22:20:27
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/15,21:30:20,0000000508040600,DEMAND,0000000508040598
D,ROOFTOP,ACTUAL,2,2026/03/15 21:00:00,NSW1,0,0.6,SATELLITE,2026/03/15 21:20:20
D,ROOFTOP,ACTUAL,2,2026/03/15 21:00:00,QLD1,0,0.6,SATELLITE,2026/03/15 21:20:20
D,ROOFTOP,ACTUAL,2,2026/03/15 21:00:00,SA1,0,0.6,SATELLITE,2026/03/15 21:20:20
D,ROOFTOP,ACTUAL,2,2026/03/15 21:00:00,TAS1,0,0.6,SATELLITE,2026/03/15 21:20:20
D,ROOFTOP,ACTUAL,2,2026/03/15 21:00:00,VIC1,0,0.6,SATELLITE,2026/03/15 21:20:20
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/07,14:00:09,0000000506754232,DEMAND,0000000506754230
D,ROOFTOP,ACTUAL,2,2026/03/07 13:30:00,NSW1,2870.641,0.6,SATELLITE,2026/03/07 13:50:19
D,ROOFTOP,ACTUAL,2,2026/03/07 13:30:00,QLD1,1805.007,0.6,SATELLITE,2026/03/07 13:50:19
D,ROOFTOP,ACTUAL,2,2026/03/07 13:30:00,SA1,1718.535,0.6,SATELLITE,2026/03/07 13:50:19
D,ROOFTOP,ACTUAL,2,2026/03/07 13:30:00,TAS1,177.622,0.6,SATELLITE,2026/03/07 13:50:19
D,ROOFTOP,ACTUAL,2,2026/03/07 13:30:00,VIC1,2537.975,0.6,SATELLITE,2026/03/07 13:50:19
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/11,17:00:16,0000000507382317,DEMAND,0000000507382315
D,ROOFTOP,ACTUAL,2,2026/03/11 16:30:00,NSW1,2131.177,0.6,SATELLITE,2026/03/11 16:50:18
D,ROOFTOP,ACTUAL,2,2026/03/11 16:30:00,QLD1,1962.155,0.6,SATELLITE,2026/03/11 16:50:18
D,ROOFTOP,ACTUAL,2,2026/03/11 16:30:00,SA1,1178.82,0.6,SATELLITE,2026/03/11 16:50:18
D,ROOFTOP,ACTUAL,2,2026/03/11 16:30:00,TAS1,40.532,0.6,SATELLITE,2026/03/11 16:50:18
D,ROOFTOP,ACTUAL,2,2026/03/11 16:30:00,VIC1,814.205,0.6,SATELLITE,2026/03/11 16:50:18
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/14,12:30:17,0000000507830344,DEMAND,0000000507830342
D,ROOFTOP,ACTUAL,2,2026/03/14 12:00:00,NSW1,4719.158,0.6,SATELLITE,2026/03/14 12:20:19
D,ROOFTOP,ACTUAL,2,2026/03/14 12:00:00,QLD1,3833.604,0.6,SATELLITE,2026/03/14 12:20:19
D,ROOFTOP,ACTUAL,2,2026/03/14 12:00:00,SA1,1950.885,0.6,SATELLITE,2026/03/14 12:20:19
D,ROOFTOP,ACTUAL,2,2026/03/14 12:00:00,TAS1,249.313,0.6,SATELLITE,2026/03/14 12:20:19
D,ROOFTOP,ACTUAL,2,2026/03/14 12:00:00,VIC1,3686.692,0.6,SATELLITE,2026/03/14 12:20:19
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/12,18:00:08,0000000507550397,DEMAND,0000000507550395
D,ROOFTOP,ACTUAL,2,2026/03/12 17:30:00,NSW1,704.942,0.6,SATELLITE,2026/03/12 17:50:20
D,ROOFTOP,ACTUAL,2,2026/03/12 17:30:00,QLD1,609.772,0.6,SATELLITE,2026/03/12 17:50:20
D,ROOFTOP,ACTUAL,2,2026/03/12 17:30:00,SA1,405.651,0.6,SATELLITE,2026/03/12 17:50:20
D,ROOFTOP,ACTUAL,2,2026/03/12 17:30:00,TAS1,40.068,0.6,SATELLITE,2026/03/12 17:50:20
D,ROOFTOP,ACTUAL,2,2026/03/12 17:30:00,VIC1,525.282,0.6,SATELLITE,2026/03/12 17:50:20
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/17,11:00:17,0000000508286358,DEMAND,0000000508286356
D,ROOFTOP,ACTUAL,2,2026/03/17 10:30:00,NSW1,2520.167,0.6,SATELLITE,2026/03/17 10:50:20
D,ROOFTOP,ACTUAL,2,2026/03/17 10:30:00,QLD1,3158.275,0.6,SATELLITE,2026/03/17 10:50:20
D,ROOFTOP,ACTUAL,2,2026/03/17 10:30:00,SA1,693.127,0.6,SATELLITE,2026/03/17 10:50:20
D,ROOFTOP,ACTUAL,2,2026/03/17 10:30:00,TAS1,190.317,0.6,SATELLITE,2026/03/17 10:50:21
D,ROOFTOP,ACTUAL,2,2026/03/17 10:30:00,VIC1,1035.458,0.6,SATELLITE,2026/03/17 10:50:21
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/15,12:00:20,0000000507978317,DEMAND,0000000507978315
D,ROOFTOP,ACTUAL,2,2026/03/15 11:30:00,NSW1,5435.845,0.6,SATELLITE,2026/03/15 11:50:22
D,ROOFTOP,ACTUAL,2,2026/03/15 11:30:00,QLD1,3273.99,0.6,SATELLITE,2026/03/15 11:50:22
D,ROOFTOP,ACTUAL,2,2026/03/15 11:30:00,SA1,1711.881,0.6,SATELLITE,2026/03/15 11:50:22
D,ROOFTOP,ACTUAL,2,2026/03/15 11:30:00,TAS1,241.812,0.6,SATELLITE,2026/03/15 11:50:22
D,ROOFTOP,ACTUAL,2,2026/03/15 11:30:00,VIC1,3240.057,0.6,SATELLITE,2026/03/15 11:50:22
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/06,17:30:16,0000000506626384,DEMAND,0000000506626382
D,ROOFTOP,ACTUAL,2,2026/03/06 17:00:00,NSW1,1169.852,0.6,SATELLITE,2026/03/06 17:20:21
D,ROOFTOP,ACTUAL,2,2026/03/06 17:00:00,QLD1,1041.726,0.6,SATELLITE,2026/03/06 17:20:21
D,ROOFTOP,ACTUAL,2,2026/03/06 17:00:00,SA1,1030.275,0.6,SATELLITE,2026/03/06 17:20:21
D,ROOFTOP,ACTUAL,2,2026/03/06 17:00:00,TAS1,83.084,0.6,SATELLITE,2026/03/06 17:20:21
D,ROOFTOP,ACTUAL,2,2026/03/06 17:00:00,VIC1,1526.955,0.6,SATELLITE,2026/03/06 17:20:22
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/05,22:30:19,0000000506501083,DEMAND,0000000506501081
D,ROOFTOP,ACTUAL,2,2026/03/05 22:00:00,NSW1,0,0.6,SATELLITE,2026/03/05 22:20:19
D,ROOFTOP,ACTUAL,2,2026/03/05 22:00:00,QLD1,0,0.6,SATELLITE,2026/03/05 22:20:19
D,ROOFTOP,ACTUAL,2,2026/03/05 22:00:00,SA1,0,0.6,SATELLITE,2026/03/05 22:20:19
D,ROOFTOP,ACTUAL,2,2026/03/05 22:00:00,TAS1,0,0.6,SATELLITE,2026/03/05 22:20:19
D,ROOFTOP,ACTUAL,2,2026/03/05 22:00:00,VIC1,0,0.6,SATELLITE,2026/03/05 22:20:19
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/05,19:30:09,0000000506481939,DEMAND,0000000506481937
D,ROOFTOP,ACTUAL,2,2026/03/05 19:00:00,NSW1,0.735,0.6,SATELLITE,2026/03/05 19:20:20
D,ROOFTOP,ACTUAL,2,2026/03/05 19:00:00,QLD1,0,0.6,SATELLITE,2026/03/05 19:20:20
D,ROOFTOP,ACTUAL,2,2026/03/05 19:00:00,SA1,101.863,0.6,SATELLITE,2026/03/05 19:20:20
D,ROOFTOP,ACTUAL,2,2026/03/05 19:00:00,TAS1,0.946,0.6,SATELLITE,2026/03/05 19:20:20
D,ROOFTOP,ACTUAL,2,2026/03/05 19:00:00,VIC1,36.035,0.6,SATELLITE,2026/03/05 19:20:20
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/18,19:00:18,0000000508492859,DEMAND,0000000508492857
D,ROOFTOP,ACTUAL,2,2026/03/18 18:30:00,NSW1,4.37,0.6,SATELLITE,2026/03/18 18:50:22
D,ROOFTOP,ACTUAL,2,2026/03/18 18:30:00,QLD1,5.394,0.6,SATELLITE,2026/03/18 18:50:22
D,ROOFTOP,ACTUAL,2,2026/03/18 18:30:00,SA1,103.226,0.6,SATELLITE,2026/03/18 18:50:22
D,ROOFTOP,ACTUAL,2,2026/03/18 18:30:00,TAS1,3.084,0.6,SATELLITE,2026/03/18 18:50:22
D,ROOFTOP,ACTUAL,2,2026/03/18 18:30:00,VIC1,54.746,0.6,SATELLITE,2026/03/18 18:50:22
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/12,19:00:11,0000000507557067,DEMAND,0000000507557065
D,ROOFTOP,ACTUAL,2,2026/03/12 18:30:00,NSW1,30.111,0.6,SATELLITE,2026/03/12 18:50:21
D,ROOFTOP,ACTUAL,2,2026/03/12 18:30:00,QLD1,8.872,0.6,SATELLITE,2026/03/12 18:50:21
D,ROOFTOP,ACTUAL,2,2026/03/12 18:30:00,SA1,147.23,0.6,SATELLITE,2026/03/12 18:50:21
D,ROOFTOP,ACTUAL,2,2026/03/12 18:30:00,TAS1,5.225,0.6,SATELLITE,2026/03/12 18:50:21
D,ROOFTOP,ACTUAL,2,2026/03/12 18:30:00,VIC1,117.226,0.6,SATELLITE,2026/03/12 18:50:21
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/06,18:30:17,0000000506632773,DEMAND,0000000506632771
D,ROOFTOP,ACTUAL,2,2026/03/06 18:00:00,NSW1,320.355,0.6,SATELLITE,2026/03/06 18:20:22
D,ROOFTOP,ACTUAL,2,2026/03/06 18:00:00,QLD1,228.46,0.6,SATELLITE,2026/03/06 18:20:22
D,ROOFTOP,ACTUAL,2,2026/03/06 18:00:00,SA1,521.023,0.6,SATELLITE,2026/03/06 18:20:22
D,ROOFTOP,ACTUAL,2,2026/03/06 18:00:00,TAS1,27.458,0.6,SATELLITE,2026/03/06 18:20:22
D,ROOFTOP,ACTUAL,2,2026/03/06 18:00:00,VIC1,602.674,0.6,SATELLITE,2026/03/06 18:20:22
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/05,08:00:16,0000000506403316,DEMAND,0000000506403314
D,ROOFTOP,ACTUAL,2,2026/03/05 07:30:00,NSW1,1207.66,0.6,SATELLITE,2026/03/05 07:50:22
D,ROOFTOP,ACTUAL,2,2026/03/05 07:30:00,QLD1,1353.473,0.6,SATELLITE,2026/03/05 07:50:22
D,ROOFTOP,ACTUAL,2,2026/03/05 07:30:00,SA1,235.829,0.6,SATELLITE,2026/03/05 07:50:22
D,ROOFTOP,ACTUAL,2,2026/03/05 07:30:00,TAS1,62.903,0.6,SATELLITE,2026/03/05 07:50:22
D,ROOFTOP,ACTUAL,2,2026/03/05 07:30:00,VIC1,582.943,0.6,SATELLITE,2026/03/05 07:50:22
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/08,13:00:17,0000000506898587,DEMAND,0000000506898585
D,ROOFTOP,ACTUAL,2,2026/03/08 12:30:00,NSW1,2784.573,0.6,SATELLITE,2026/03/08 12:50:18
D,ROOFTOP,ACTUAL,2,2026/03/08 12:30:00,QLD1,1323.674,0.6,SATELLITE,2026/03/08 12:50:18
D,ROOFTOP,ACTUAL,2,2026/03/08 12:30:00,SA1,2060.943,0.6,SATELLITE,2026/03/08 12:50:18
D,ROOFTOP,ACTUAL,2,2026/03/08 12:30:00,TAS1,183.431,0.6,SATELLITE,2026/03/08 12:50:18
D,ROOFTOP,ACTUAL,2,2026/03/08 12:30:00,VIC1,2589.873,0.6,SATELLITE,2026/03/08 12:50:18
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/06,16:00:16,0000000506615765,DEMAND,0000000506615763
D,ROOFTOP,ACTUAL,2,2026/03/06 15:30:00,NSW1,2555.542,0.6,SATELLITE,2026/03/06 15:50:23
D,ROOFTOP,ACTUAL,2,2026/03/06 15:30:00,QLD1,2311.46,0.6,SATELLITE,2026/03/06 15:50:23
D,ROOFTOP,ACTUAL,2,2026/03/06 15:30:00,SA1,1684.293,0.6,SATELLITE,2026/03/06 15:50:23
D,ROOFTOP,ACTUAL,2,2026/03/06 15:30:00,TAS1,174.578,0.6,SATELLITE,2026/03/06 15:50:23
D,ROOFTOP,ACTUAL,2,2026/03/06 15:30:00,VIC1,2838.642,0.6,SATELLITE,2026/03/06 15:50:23
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/07,20:00:19,0000000506792227,DEMAND,0000000506792225
D,ROOFTOP,ACTUAL,2,2026/03/07 19:30:00,NSW1,0,0.6,SATELLITE,2026/03/07 19:50:25
D,ROOFTOP,ACTUAL,2,2026/03/07 19:30:00,QLD1,0,0.6,SATELLITE,2026/03/07 19:50:25
D,ROOFTOP,ACTUAL,2,2026/03/07 19:30:00,SA1,5.774,0.6,SATELLITE,2026/03/07 19:50:25
D,ROOFTOP,ACTUAL,2,2026/03/07 19:30:00,TAS1,0,0.6,SATELLITE,2026/03/07 19:50:25
D,ROOFTOP,ACTUAL,2,2026/03/07 19:30:00,VIC1,0,0.6,SATELLITE,2026/03/07 19:50:25
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/18,09:00:10,0000000508419912,DEMAND,0000000508419910
D,ROOFTOP,ACTUAL,2,2026/03/18 08:30:00,NSW1,1311.077,0.6,SATELLITE,2026/03/18 08:50:19
D,ROOFTOP,ACTUAL,2,2026/03/18 08:30:00,QLD1,2262.978,0.6,SATELLITE,2026/03/18 08:50:19
D,ROOFTOP,ACTUAL,2,2026/03/18 08:30:00,SA1,206.943,0.6,SATELLITE,2026/03/18 08:50:19
D,ROOFTOP,ACTUAL,2,2026/03/18 08:30:00,TAS1,94.132,0.6,SATELLITE,2026/03/18 08:50:19
D,ROOFTOP,ACTUAL,2,2026/03/18 08:30:00,VIC1,1070.499,0.6,SATELLITE,2026/03/18 08:50:19
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/08,21:30:18,0000000506951356,DEMAND,0000000506951354
D,ROOFTOP,ACTUAL,2,2026/03/08 21:00:00,NSW1,0,0.6,SATELLITE,2026/03/08 21:20:21
D,ROOFTOP,ACTUAL,2,2026/03/08 21:00:00,QLD1,0,0.6,SATELLITE,2026/03/08 21:20:21
D,ROOFTOP,ACTUAL,2,2026/03/08 21:00:00,SA1,0,0.6,SATELLITE,2026/03/08 21:20:21
D,ROOFTOP,ACTUAL,2,2026/03/08 21:00:00,TAS1,0,0.6,SATELLITE,2026/03/08 21:20:21
D,ROOFTOP,ACTUAL,2,2026/03/08 21:00:00,VIC1,0,0.6,SATELLITE,2026/03/08 21:20:21
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/16,15:30:17,0000000508170449,DEMAND,0000000508170447
D,ROOFTOP,ACTUAL,2,2026/03/16 15:00:00,NSW1,2721.389,0.6,SATELLITE,2026/03/16 15:20:20
D,ROOFTOP,ACTUAL,2,2026/03/16 15:00:00,QLD1,2588.595,0.6,SATELLITE,2026/03/16 15:20:20
D,ROOFTOP,ACTUAL,2,2026/03/16 15:00:00,SA1,248.627,0.6,SATELLITE,2026/03/16 15:20:20
D,ROOFTOP,ACTUAL,2,2026/03/16 15:00:00,TAS1,44.886,0.6,SATELLITE,2026/03/16 15:20:20
D,ROOFTOP,ACTUAL,2,2026/03/16 15:00:00,VIC1,645.801,0.6,SATELLITE,2026/03/16 15:20:20
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/05,04:00:18,0000000506379033,DEMAND,0000000506379031
D,ROOFTOP,ACTUAL,2,2026/03/05 03:30:00,NSW1,0,0.6,SATELLITE,2026/03/05 03:50:19
D,ROOFTOP,ACTUAL,2,2026/03/05 03:30:00,QLD1,0,0.6,SATELLITE,2026/03/05 03:50:19
D,ROOFTOP,ACTUAL,2,2026/03/05 03:30:00,SA1,0,0.6,SATELLITE,2026/03/05 03:50:19
D,ROOFTOP,ACTUAL,2,2026/03/05 03:30:00,TAS1,0,0.6,SATELLITE,2026/03/05 03:50:19
D,ROOFTOP,ACTUAL,2,2026/03/05 03:30:00,VIC1,0,0.6,SATELLITE,2026/03/05 03:50:19
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/10,16:00:16,0000000507221133,DEMAND,0000000507221131
D,ROOFTOP,ACTUAL,2,2026/03/10 15:30:00,NSW1,3017.082,0.6,SATELLITE,2026/03/10 15:50:19
D,ROOFTOP,ACTUAL,2,2026/03/10 15:30:00,QLD1,2275.218,0.6,SATELLITE,2026/03/10 15:50:19
D,ROOFTOP,ACTUAL,2,2026/03/10 15:30:00,SA1,1629.814,0.6,SATELLITE,2026/03/10 15:50:20
D,ROOFTOP,ACTUAL,2,2026/03/10 15:30:00,TAS1,137.413,0.6,SATELLITE,2026/03/10 15:50:20
D,ROOFTOP,ACTUAL,2,2026/03/10 15:30:00,VIC1,2630.919,0.6,SATELLITE,2026/03/10 15:50:20
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/07,12:30:24,0000000506744716,DEMAND,0000000506744714
D,ROOFTOP,ACTUAL,2,2026/03/07 12:00:00,NSW1,4029.561,0.6,SATELLITE,2026/03/07 12:20:18
D,ROOFTOP,ACTUAL,2,2026/03/07 12:00:00,QLD1,2424.819,0.6,SATELLITE,2026/03/07 12:20:18
D,ROOFTOP,ACTUAL,2,2026/03/07 12:00:00,SA1,1510.117,0.6,SATELLITE,2026/03/07 12:20:18
D,ROOFTOP,ACTUAL,2,2026/03/07 12:00:00,TAS1,171.341,0.6,SATELLITE,2026/03/07 12:20:18
D,ROOFTOP,ACTUAL,2,2026/03/07 12:00:00,VIC1,2517.226,0.6,SATELLITE,2026/03/07 12:20:18
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/06,19:30:10,0000000506638987,DEMAND,0000000506638985
D,ROOFTOP,ACTUAL,2,2026/03/06 19:00:00,NSW1,0.394,0.6,SATELLITE,2026/03/06 19:20:23
D,ROOFTOP,ACTUAL,2,2026/03/06 19:00:00,QLD1,0,0.6,SATELLITE,2026/03/06 19:20:23
D,ROOFTOP,ACTUAL,2,2026/03/06 19:00:00,SA1,95,0.6,SATELLITE,2026/03/06 19:20:23
D,ROOFTOP,ACTUAL,2,2026/03/06 19:00:00,TAS1,0.576,0.6,SATELLITE,2026/03/06 19:20:23
D,ROOFTOP,ACTUAL,2,2026/03/06 19:00:00,VIC1,27.007,0.6,SATELLITE,2026/03/06 19:20:23
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/12,03:30:17,0000000507448045,DEMAND,0000000507448043
D,ROOFTOP,ACTUAL,2,2026/03/12 03:00:00,NSW1,0,0.6,SATELLITE,2026/03/12 03:20:18
D,ROOFTOP,ACTUAL,2,2026/03/12 03:00:00,QLD1,0,0.6,SATELLITE,2026/03/12 03:20:18
D,ROOFTOP,ACTUAL,2,2026/03/12 03:00:00,SA1,0,0.6,SATELLITE,2026/03/12 03:20:18
D,ROOFTOP,ACTUAL,2,2026/03/12 03:00:00,TAS1,0,0.6,SATELLITE,2026/03/12 03:20:18
D,ROOFTOP,ACTUAL,2,2026/03/12 03:00:00,VIC1,0,0.6,SATELLITE,2026/03/12 03:20:18
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/05,21:00:18,0000000506490816,DEMAND,0000000506490814
D,ROOFTOP,ACTUAL,2,2026/03/05 20:30:00,NSW1,0,0.6,SATELLITE,2026/03/05 20:50:18
D,ROOFTOP,ACTUAL,2,2026/03/05 20:30:00,QLD1,0,0.6,SATELLITE,2026/03/05 20:50:18
D,ROOFTOP,ACTUAL,2,2026/03/05 20:30:00,SA1,0,0.6,SATELLITE,2026/03/05 20:50:19
D,ROOFTOP,ACTUAL,2,2026/03/05 20:30:00,TAS1,0,0.6,SATELLITE,2026/03/05 20:50:19
D,ROOFTOP,ACTUAL,2,2026/03/05 20:30:00,VIC1,0,0.6,SATELLITE,2026/03/05 20:50:19
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/06,02:30:18,0000000506525072,DEMAND,0000000506525070
D,ROOFTOP,ACTUAL,2,2026/03/06 02:00:00,NSW1,0,0.6,SATELLITE,2026/03/06 02:20:23
D,ROOFTOP,ACTUAL,2,2026/03/06 02:00:00,QLD1,0,0.6,SATELLITE,2026/03/06 02:20:23
D,ROOFTOP,ACTUAL,2,2026/03/06 02:00:00,SA1,0,0.6,SATELLITE,2026/03/06 02:20:23
D,ROOFTOP,ACTUAL,2,2026/03/06 02:00:00,TAS1,0,0.6,SATELLITE,2026/03/06 02:20:23
D,ROOFTOP,ACTUAL,2,2026/03/06 02:00:00,VIC1,0,0.6,SATELLITE,2026/03/06 02:20:23
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/17,01:00:25,0000000508226684,DEMAND,0000000508226682
D,ROOFTOP,ACTUAL,2,2026/03/17 00:30:00,NSW1,0,0.6,SATELLITE,2026/03/17 00:50:19
D,ROOFTOP,ACTUAL,2,2026/03/17 00:30:00,QLD1,0,0.6,SATELLITE,2026/03/17 00:50:19
D,ROOFTOP,ACTUAL,2,2026/03/17 00:30:00,SA1,0,0.6,SATELLITE,2026/03/17 00:50:19
D,ROOFTOP,ACTUAL,2,2026/03/17 00:30:00,TAS1,0,0.6,SATELLITE,2026/03/17 00:50:19
D,ROOFTOP,ACTUAL,2,2026/03/17 00:30:00,VIC1,0,0.6,SATELLITE,2026/03/17 00:50:19
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/13,10:00:17,0000000507649037,DEMAND,0000000507649035
D,ROOFTOP,ACTUAL,2,2026/03/13 09:30:00,NSW1,2455.939,0.6,SATELLITE,2026/03/13 09:50:19
D,ROOFTOP,ACTUAL,2,2026/03/13 09:30:00,QLD1,3420.942,0.6,SATELLITE,2026/03/13 09:50:19
D,ROOFTOP,ACTUAL,2,2026/03/13 09:30:00,SA1,1055.151,0.6,SATELLITE,2026/03/13 09:50:19
D,ROOFTOP,ACTUAL,2,2026/03/13 09:30:00,TAS1,151.365,0.6,SATELLITE,2026/03/13 09:50:19
D,ROOFTOP,ACTUAL,2,2026/03/13 09:30:00,VIC1,1771.082,0.6,SATELLITE,2026/03/13 09:50:19
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/15,18:00:09,0000000508018798,DEMAND,0000000508018796
D,ROOFTOP,ACTUAL,2,2026/03/15 17:30:00,NSW1,803.124,0.6,SATELLITE,2026/03/15 17:50:18
D,ROOFTOP,ACTUAL,2,2026/03/15 17:30:00,QLD1,460.483,0.6,SATELLITE,2026/03/15 17:50:18
D,ROOFTOP,ACTUAL,2,2026/03/15 17:30:00,SA1,580.474,0.6,SATELLITE,2026/03/15 17:50:18
D,ROOFTOP,ACTUAL,2,2026/03/15 17:30:00,TAS1,46.13,0.6,SATELLITE,2026/03/15 17:50:18
D,ROOFTOP,ACTUAL,2,2026/03/15 17:30:00,VIC1,416.613,0.6,SATELLITE,2026/03/15 17:50:18
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/15,07:00:18,0000000507944732,DEMAND,0000000507944730
D,ROOFTOP,ACTUAL,2,2026/03/15 06:30:00,NSW1,287.63,0.6,SATELLITE,2026/03/15 06:50:18
D,ROOFTOP,ACTUAL,2,2026/03/15 06:30:00,QLD1,246.259,0.6,SATELLITE,2026/03/15 06:50:18
D,ROOFTOP,ACTUAL,2,2026/03/15 06:30:00,SA1,0,0.6,SATELLITE,2026/03/15 06:50:18
D,ROOFTOP,ACTUAL,2,2026/03/15 06:30:00,TAS1,3.189,0.6,SATELLITE,2026/03/15 06:50:18
D,ROOFTOP,ACTUAL,2,2026/03/15 06:30:00,VIC1,38.336,0.6,SATELLITE,2026/03/15 06:50:18
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/17,00:30:20,0000000508223932,DEMAND,0000000508223930
D,ROOFTOP,ACTUAL,2,2026/03/17 00:00:00,NSW1,0,0.6,SATELLITE,2026/03/17 00:20:20
D,ROOFTOP,ACTUAL,2,2026/03/17 00:00:00,QLD1,0,0.6,SATELLITE,2026/03/17 00:20:20
D,ROOFTOP,ACTUAL,2,2026/03/17 00:00:00,SA1,0,0.6,SATELLITE,2026/03/17 00:20:20
D,ROOFTOP,ACTUAL,2,2026/03/17 00:00:00,TAS1,0,0.6,SATELLITE,2026/03/17 00:20:20
D,ROOFTOP,ACTUAL,2,2026/03/17 00:00:00,VIC1,0,0.6,SATELLITE,2026/03/17 00:20:20
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/15,09:30:16,0000000507961640,DEMAND,0000000507961638
D,ROOFTOP,ACTUAL,2,2026/03/15 09:00:00,NSW1,3470.643,0.6,SATELLITE,2026/03/15 09:20:21
D,ROOFTOP,ACTUAL,2,2026/03/15 09:00:00,QLD1,2278.345,0.6,SATELLITE,2026/03/15 09:20:21
D,ROOFTOP,ACTUAL,2,2026/03/15 09:00:00,SA1,800.65,0.6,SATELLITE,2026/03/15 09:20:21
D,ROOFTOP,ACTUAL,2,2026/03/15 09:00:00,TAS1,136.838,0.6,SATELLITE,2026/03/15 09:20:21
D,ROOFTOP,ACTUAL,2,2026/03/15 09:00:00,VIC1,1969.847,0.6,SATELLITE,2026/03/15 09:20:21
C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/16,11:00:17,0000000508125413,DEMAND,0000000508125411
D,ROOFTOP,ACTUAL,2,2026/03/16 10:30:00,NSW1,4652.592,0.6,SATELLITE,2026/03/16 10:50:21
D,ROOFTOP,ACTUAL,2,2026/03/16 10:30:00,QLD1,3029.392,0.6,SATELLITE,2026/03/16 10:50:21
D,ROOFTOP,ACTUAL,2,2026/03/16 10:30:00,SA1,285.382,0.6,SATELLITE,2026/03/16 10:50:21
D,ROOFTOP,ACTUAL,2,2026/03/16 10:30:00,TAS1,69.285,0.6,SATELLITE,2026/03/16 10:50:22
D,ROOFTOP,ACTUAL,2,2026/03/16 10:30:00,VIC1,667.174,0.6,SATELLITE,2026/03/16 10:50:22
