0,1,2,3,4,5,6,7,8,9
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/21 23:00:00,4624,0,0,2026/03/21 23:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/12,06:00:19,0000000507463266,DEMAND,0000000507463266
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/12 06:00:00,7859,0,0,2026/03/12 06:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/12 06:00:00,6153,0,0,2026/03/12 06:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/12 06:00:00,1372,0,0,2026/03/12 06:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/12 06:00:00,1017,0,0,2026/03/12 06:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/12 06:00:00,5222,0,0,2026/03/12 06:00:02
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/09,23:00:20,0000000507110304,DEMAND,0000000507110304
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/09 23:00:00,7626,0,0,2026/03/09 23:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/09 23:00:00,6561,0,0,2026/03/09 23:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/09 23:00:00,1194,0,0,2026/03/09 23:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/09 23:00:00,954,0,0,2026/03/09 23:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/09 23:00:00,4734,0,0,2026/03/09 23:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/15,17:30:21,0000000508015683,DEMAND,0000000508015683
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/15 17:30:00,8575,0,0,2026/03/15 17:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/15 17:30:00,7272,0,0,2026/03/15 17:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/15 17:30:00,1427,0,0,2026/03/15 17:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/15 17:30:00,1048,0,0,2026/03/15 17:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/15 17:30:00,5745,0,0,2026/03/15 17:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/10,21:00:40,0000000507248932,DEMAND,0000000507248932
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/10 21:00:00,8565,0,0,2026/03/10 21:00:03
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/10 21:00:00,7630,0,0,2026/03/10 21:00:03
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/10 21:00:00,1625,0,0,2026/03/10 21:00:03
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/10 21:00:00,1048,0,0,2026/03/10 21:00:03
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/10 21:00:00,6001,0,0,2026/03/10 21:00:03
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/15,11:00:13,0000000507971388,DEMAND,0000000507971388
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/15 11:00:00,3930,0,0,2026/03/15 11:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/15 11:00:00,4885,0,0,2026/03/15 11:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/15 11:00:00,492,0,0,2026/03/15 11:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/15 11:00:00,797,0,0,2026/03/15 11:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/15 11:00:00,2860,0,0,2026/03/15 11:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/15,08:30:18,0000000507955037,DEMAND,0000000507955037
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/15 08:30:00,5612,0,0,2026/03/15 08:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/15 08:30:00,5409,0,0,2026/03/15 08:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/15 08:30:00,1009,0,0,2026/03/15 08:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/15 08:30:00,936,0,0,2026/03/15 08:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/15 08:30:00,3784,0,0,2026/03/15 08:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/09,18:00:18,0000000507079670,DEMAND,0000000507079670
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/09 18:00:00,9044,0,0,2026/03/09 18:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/09 18:00:00,7971,0,0,2026/03/09 18:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/09 18:00:00,1061,0,0,2026/03/09 18:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/09 18:00:00,1121,0,0,2026/03/09 18:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/09 18:00:00,5991,0,0,2026/03/09 18:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/14,23:00:22,0000000507896870,DEMAND,0000000507896870
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/14 23:00:00,7114,0,0,2026/03/14 23:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/14 23:00:00,6474,0,0,2026/03/14 23:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/14 23:00:00,1348,0,0,2026/03/14 23:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/14 23:00:00,932,0,0,2026/03/14 23:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/14 23:00:00,4655,0,0,2026/03/14 23:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/10,19:02:03,0000000507239009,DEMAND,0000000507239009
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/10 19:00:00,9531,0,0,2026/03/10 19:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/10 19:00:00,8323,0,0,2026/03/10 19:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/10 19:00:00,1862,0,0,2026/03/10 19:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/10 19:00:00,1123,0,0,2026/03/10 19:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/10 19:00:00,7079,0,0,2026/03/10 19:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/17,17:30:15,0000000508330725,DEMAND,0000000508330725
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/17 17:30:00,9736,0,0,2026/03/17 17:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/17 17:30:00,7890,0,0,2026/03/17 17:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/17 17:30:00,1328,0,0,2026/03/17 17:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/17 17:30:00,1078,0,0,2026/03/17 17:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/17 17:30:00,5596,0,0,2026/03/17 17:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/12,12:00:18,0000000507507014,DEMAND,0000000507507014
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/12 12:00:00,5951,0,0,2026/03/12 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/12 12:00:00,5083,0,0,2026/03/12 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/12 12:00:00,624,0,0,2026/03/12 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/12 12:00:00,870,0,0,2026/03/12 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/12 12:00:00,4399,0,0,2026/03/12 12:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/14,20:30:21,0000000507881887,DEMAND,0000000507881887
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/14 20:30:00,7766,0,0,2026/03/14 20:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/14 20:30:00,7119,0,0,2026/03/14 20:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/14 20:30:00,1492,0,0,2026/03/14 20:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/14 20:30:00,1016,0,0,2026/03/14 20:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/14 20:30:00,5115,0,0,2026/03/14 20:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/13,15:00:18,0000000507686420,DEMAND,0000000507686420
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/13 15:00:00,6113,0,0,2026/03/13 15:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/13 15:00:00,7855,0,0,2026/03/13 15:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/13 15:00:00,278,0,0,2026/03/13 15:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/13 15:00:00,849,0,0,2026/03/13 15:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/13 15:00:00,3483,0,0,2026/03/13 15:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/15,19:30:15,0000000508028393,DEMAND,0000000508028393
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/15 19:30:00,8745,0,0,2026/03/15 19:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/15 19:30:00,7556,0,0,2026/03/15 19:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/15 19:30:00,1741,0,0,2026/03/15 19:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/15 19:30:00,1065,0,0,2026/03/15 19:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/15 19:30:00,5693,0,0,2026/03/15 19:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/11,20:00:20,0000000507401788,DEMAND,0000000507401788
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/11 20:00:00,10007,0,0,2026/03/11 20:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/11 20:00:00,7965,0,0,2026/03/11 20:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/11 20:00:00,1558,0,0,2026/03/11 20:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/11 20:00:00,1040,0,0,2026/03/11 20:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/11 20:00:00,5604,0,0,2026/03/11 20:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/16,15:30:19,0000000508170452,DEMAND,0000000508170452
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/16 15:30:00,8512,0,0,2026/03/16 15:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/16 15:30:00,6244,0,0,2026/03/16 15:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/16 15:30:00,1531,0,0,2026/03/16 15:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/16 15:30:00,1022,0,0,2026/03/16 15:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/16 15:30:00,5681,0,0,2026/03/16 15:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/17,03:30:15,0000000508240793,DEMAND,0000000508240793
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/17 03:30:00,6679,0,0,2026/03/17 03:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/17 03:30:00,5808,0,0,2026/03/17 03:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/17 03:30:00,1304,0,0,2026/03/17 03:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/17 03:30:00,851,0,0,2026/03/17 03:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/17 03:30:00,4410,0,0,2026/03/17 03:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/20,00:00:24,0000000508711622,DEMAND,0000000508711622
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/20 00:00:00,7517,0,0,2026/03/20 00:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/20 00:00:00,6398,0,0,2026/03/20 00:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/20 00:00:00,1423,0,0,2026/03/20 00:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/20 00:00:00,894,0,0,2026/03/20 00:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/20 00:00:00,4910,0,0,2026/03/20 00:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/10,16:00:44,0000000507221138,DEMAND,0000000507221138
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/10 16:00:00,7935,0,0,2026/03/10 16:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/10 16:00:00,7037,0,0,2026/03/10 16:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/10 16:00:00,840,0,0,2026/03/10 16:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/10 16:00:00,999,0,0,2026/03/10 16:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/10 16:00:00,5892,0,0,2026/03/10 16:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/19,13:00:22,0000000508622686,DEMAND,0000000508622686
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/19 13:00:00,7711,0,0,2026/03/19 13:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/19 13:00:00,6312,0,0,2026/03/19 13:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/19 13:00:00,710,0,0,2026/03/19 13:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/19 13:00:00,820,0,0,2026/03/19 13:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/19 13:00:00,4959,0,0,2026/03/19 13:00:02
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/15,10:30:24,0000000507968369,DEMAND,0000000507968369
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/15 10:30:00,4261,0,0,2026/03/15 10:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/15 10:30:00,4664,0,0,2026/03/15 10:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/15 10:30:00,622,0,0,2026/03/15 10:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/15 10:30:00,812,0,0,2026/03/15 10:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/15 10:30:00,2966,0,0,2026/03/15 10:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/21,14:00:20,0000000508998304,DEMAND,0000000508998304
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/21 14:00:00,6987,0,0,2026/03/21 14:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/21 14:00:00,5061,0,0,2026/03/21 14:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/21 14:00:00,49,0,0,2026/03/21 14:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/21 14:00:00,806,0,0,2026/03/21 14:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/21 14:00:00,2718,0,0,2026/03/21 14:00:02
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/15,04:30:18,0000000507930526,DEMAND,0000000507930526
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/15 04:30:00,6099,0,0,2026/03/15 04:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/15 04:30:00,5699,0,0,2026/03/15 04:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/15 04:30:00,1200,0,0,2026/03/15 04:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/15 04:30:00,891,0,0,2026/03/15 04:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/15 04:30:00,4060,0,0,2026/03/15 04:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/13,12:00:20,0000000507663339,DEMAND,0000000507663339
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/13 12:00:00,6100,0,0,2026/03/13 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/13 12:00:00,6414,0,0,2026/03/13 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/13 12:00:00,376,0,0,2026/03/13 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/13 12:00:00,824,0,0,2026/03/13 12:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/13 12:00:00,3459,0,0,2026/03/13 12:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/15,20:30:19,0000000508034542,DEMAND,0000000508034542
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/15 20:30:00,8351,0,0,2026/03/15 20:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/15 20:30:00,7207,0,0,2026/03/15 20:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/15 20:30:00,1649,0,0,2026/03/15 20:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/15 20:30:00,1023,0,0,2026/03/15 20:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/15 20:30:00,5335,0,0,2026/03/15 20:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/15,16:30:22,0000000508008563,DEMAND,0000000508008563
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/15 16:30:00,7208,0,0,2026/03/15 16:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/15 16:30:00,6510,0,0,2026/03/15 16:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/15 16:30:00,1070,0,0,2026/03/15 16:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/15 16:30:00,961,0,0,2026/03/15 16:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/15 16:30:00,5273,0,0,2026/03/15 16:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/17,01:00:15,0000000508226690,DEMAND,0000000508226690
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/17 01:00:00,7088,0,0,2026/03/17 01:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/17 01:00:00,5991,0,0,2026/03/17 01:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/17 01:00:00,1470,0,0,2026/03/17 01:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/17 01:00:00,866,0,0,2026/03/17 01:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/17 01:00:00,4675,0,0,2026/03/17 01:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/16,17:00:19,0000000508180345,DEMAND,0000000508180345
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/16 17:00:00,9540,0,0,2026/03/16 17:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/16 17:00:00,7583,0,0,2026/03/16 17:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/16 17:00:00,1609,0,0,2026/03/16 17:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/16 17:00:00,1110,0,0,2026/03/16 17:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/16 17:00:00,6148,0,0,2026/03/16 17:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/18,03:00:14,0000000508384746,DEMAND,0000000508384746
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/18 03:00:00,6816,0,0,2026/03/18 03:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/18 03:00:00,5851,0,0,2026/03/18 03:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/18 03:00:00,1331,0,0,2026/03/18 03:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/18 03:00:00,906,0,0,2026/03/18 03:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/18 03:00:00,4174,0,0,2026/03/18 03:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/11,06:30:21,0000000507307797,DEMAND,0000000507307797
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/11 06:30:00,7902,0,0,2026/03/11 06:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/11 06:30:00,6415,0,0,2026/03/11 06:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/11 06:30:00,1587,0,0,2026/03/11 06:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/11 06:30:00,1037,0,0,2026/03/11 06:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/11 06:30:00,5805,0,0,2026/03/11 06:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/11,22:30:20,0000000507417405,DEMAND,0000000507417405
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/11 22:30:00,8446,0,0,2026/03/11 22:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/11 22:30:00,6955,0,0,2026/03/11 22:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/11 22:30:00,1401,0,0,2026/03/11 22:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/11 22:30:00,907,0,0,2026/03/11 22:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/11 22:30:00,4785,0,0,2026/03/11 22:30:02
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/08,16:30:20,0000000506920734,DEMAND,0000000506920734
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/08 16:30:00,7947,0,0,2026/03/08 16:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/08 16:30:00,7368,0,0,2026/03/08 16:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/08 16:30:00,362,0,0,2026/03/08 16:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/08 16:30:00,908,0,0,2026/03/08 16:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/08 16:30:00,4107,0,0,2026/03/08 16:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/14,22:00:21,0000000507890975,DEMAND,0000000507890975
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/14 22:00:00,7427,0,0,2026/03/14 22:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/14 22:00:00,6877,0,0,2026/03/14 22:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/14 22:00:00,1432,0,0,2026/03/14 22:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/14 22:00:00,960,0,0,2026/03/14 22:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/14 22:00:00,4802,0,0,2026/03/14 22:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/20,16:30:18,0000000508854166,DEMAND,0000000508854166
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/20 16:30:00,8418,0,0,2026/03/20 16:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/20 16:30:00,7267,0,0,2026/03/20 16:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/20 16:30:00,859,0,0,2026/03/20 16:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/20 16:30:00,975,0,0,2026/03/20 16:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/20 16:30:00,4765,0,0,2026/03/20 16:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/16,08:00:20,0000000508103135,DEMAND,0000000508103135
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/16 08:00:00,7364,0,0,2026/03/16 08:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/16 08:00:00,6261,0,0,2026/03/16 08:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/16 08:00:00,1640,0,0,2026/03/16 08:00:02
