C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/23,16:30:18,0000000509326144,DEMAND,0000000509326142
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/23 16:00:00",NSW1,2208.412,0.6,SATELLITE,"2026/03/23 16:20:24"
D,ROOFTOP,ACTUAL,2,"2026/03/23 16:00:00",QLD1,2120.801,0.6,SATELLITE,"2026/03/23 16:20:25"
D,ROOFTOP,ACTUAL,2,"2026/03/23 16:00:00",SA1,1161.509,0.6,SATELLITE,"2026/03/23 16:20:25"
D,ROOFTOP,ACTUAL,2,"2026/03/23 16:00:00",TAS1,40.012,0.6,SATELLITE,"2026/03/23 16:20:25"
D,ROOFTOP,ACTUAL,2,"2026/03/23 16:00:00",VIC1,1736.691,0.6,SATELLITE,"2026/03/23 16:20:25"
C,"END OF REPORT",8
