C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/11,15:30:16,0000000507372081,DEMAND,0000000507372079
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/11 15:00:00",NSW1,3929.095,0.6,SATELLITE,"2026/03/11 15:20:20"
D,ROOFTOP,ACTUAL,2,"2026/03/11 15:00:00",QLD1,3614.888,0.6,SATELLITE,"2026/03/11 15:20:20"
D,ROOFTOP,ACTUAL,2,"2026/03/11 15:00:00",SA1,1736.272,0.6,SATELLITE,"2026/03/11 15:20:20"
D,ROOFTOP,ACTUAL,2,"2026/03/11 15:00:00",TAS1,39.35,0.6,SATELLITE,"2026/03/11 15:20:20"
D,ROOFTOP,ACTUAL,2,"2026/03/11 15:00:00",VIC1,1262.737,0.6,SATELLITE,"2026/03/11 15:20:20"
C,"END OF REPORT",8
