C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/09,12:30:18,0000000507043658,DEMAND,0000000507043656
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/09 12:00:00",NSW1,2808.343,0.6,SATELLITE,"2026/03/09 12:20:18"
D,ROOFTOP,ACTUAL,2,"2026/03/09 12:00:00",QLD1,1118.683,0.6,SATELLITE,"2026/03/09 12:20:18"
D,ROOFTOP,ACTUAL,2,"2026/03/09 12:00:00",SA1,2003.437,0.6,SATELLITE,"2026/03/09 12:20:18"
D,ROOFTOP,ACTUAL,2,"2026/03/09 12:00:00",TAS1,91.062,0.6,SATELLITE,"2026/03/09 12:20:18"
D,ROOFTOP,ACTUAL,2,"2026/03/09 12:00:00",VIC1,3692.904,0.6,SATELLITE,"2026/03/09 12:20:18"
C,"END OF REPORT",8
