C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/11,16:30:16,0000000507379026,DEMAND,0000000507379024
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/11 16:00:00",NSW1,2778.472,0.6,SATELLITE,"2026/03/11 16:20:19"
D,ROOFTOP,ACTUAL,2,"2026/03/11 16:00:00",QLD1,2578.42,0.6,SATELLITE,"2026/03/11 16:20:19"
D,ROOFTOP,ACTUAL,2,"2026/03/11 16:00:00",SA1,1393.271,0.6,SATELLITE,"2026/03/11 16:20:19"
D,ROOFTOP,ACTUAL,2,"2026/03/11 16:00:00",TAS1,34.454,0.6,SATELLITE,"2026/03/11 16:20:19"
D,ROOFTOP,ACTUAL,2,"2026/03/11 16:00:00",VIC1,987.154,0.6,SATELLITE,"2026/03/11 16:20:19"
C,"END OF REPORT",8
