C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/11,18:00:09,0000000507389124,DEMAND,0000000507389122
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/11 17:30:00",NSW1,854.421,0.6,SATELLITE,"2026/03/11 17:50:19"
D,ROOFTOP,ACTUAL,2,"2026/03/11 17:30:00",QLD1,698.681,0.6,SATELLITE,"2026/03/11 17:50:19"
D,ROOFTOP,ACTUAL,2,"2026/03/11 17:30:00",SA1,695.112,0.6,SATELLITE,"2026/03/11 17:50:19"
D,ROOFTOP,ACTUAL,2,"2026/03/11 17:30:00",TAS1,27.609,0.6,SATELLITE,"2026/03/11 17:50:19"
D,ROOFTOP,ACTUAL,2,"2026/03/11 17:30:00",VIC1,554.984,0.6,SATELLITE,"2026/03/11 17:50:19"
C,"END OF REPORT",8
