C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/10,08:00:17,0000000507165265,DEMAND,0000000507165263
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/10 07:30:00",NSW1,1285.66,0.6,SATELLITE,"2026/03/10 07:50:23"
D,ROOFTOP,ACTUAL,2,"2026/03/10 07:30:00",QLD1,1429.54,0.6,SATELLITE,"2026/03/10 07:50:23"
D,ROOFTOP,ACTUAL,2,"2026/03/10 07:30:00",SA1,212.204,0.6,SATELLITE,"2026/03/10 07:50:23"
D,ROOFTOP,ACTUAL,2,"2026/03/10 07:30:00",TAS1,43.696,0.6,SATELLITE,"2026/03/10 07:50:23"
D,ROOFTOP,ACTUAL,2,"2026/03/10 07:30:00",VIC1,575.081,0.6,SATELLITE,"2026/03/10 07:50:23"
C,"END OF REPORT",8
