C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/10,09:30:16,0000000507175905,DEMAND,0000000507175903
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/10 09:00:00",NSW1,2983.421,0.6,SATELLITE,"2026/03/10 09:20:24"
D,ROOFTOP,ACTUAL,2,"2026/03/10 09:00:00",QLD1,3116.393,0.6,SATELLITE,"2026/03/10 09:20:24"
D,ROOFTOP,ACTUAL,2,"2026/03/10 09:00:00",SA1,941.817,0.6,SATELLITE,"2026/03/10 09:20:24"
D,ROOFTOP,ACTUAL,2,"2026/03/10 09:00:00",TAS1,111.258,0.6,SATELLITE,"2026/03/10 09:20:24"
D,ROOFTOP,ACTUAL,2,"2026/03/10 09:00:00",VIC1,1895.892,0.6,SATELLITE,"2026/03/10 09:20:24"
C,"END OF REPORT",8
