C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/08,15:00:09,0000000506911203,DEMAND,0000000506911201
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/08 14:30:00",NSW1,1929.29,0.6,SATELLITE,"2026/03/08 14:50:18"
D,ROOFTOP,ACTUAL,2,"2026/03/08 14:30:00",QLD1,1137.021,0.6,SATELLITE,"2026/03/08 14:50:18"
D,ROOFTOP,ACTUAL,2,"2026/03/08 14:30:00",SA1,1945.175,0.6,SATELLITE,"2026/03/08 14:50:18"
D,ROOFTOP,ACTUAL,2,"2026/03/08 14:30:00",TAS1,173.247,0.6,SATELLITE,"2026/03/08 14:50:18"
D,ROOFTOP,ACTUAL,2,"2026/03/08 14:30:00",VIC1,2588.297,0.6,SATELLITE,"2026/03/08 14:50:18"
C,"END OF REPORT",8
