C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/12,01:30:25,0000000507435894,DEMAND,0000000507435894
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/12 01:30:00",7056,0,0,"2026/03/12 01:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/12 01:30:00",5922,0,0,"2026/03/12 01:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/12 01:30:00",1395,0,0,"2026/03/12 01:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/12 01:30:00",844,0,0,"2026/03/12 01:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/12 01:30:00",4399,0,0,"2026/03/12 01:30:02"
C,"END OF REPORT",8
