C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/21,05:00:55,0000000508939474,DEMAND,0000000508939474
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/21 05:00:00",6672,0,0,"2026/03/21 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/21 05:00:00",5786,0,0,"2026/03/21 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/21 05:00:00",1208,0,0,"2026/03/21 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/21 05:00:00",884,0,0,"2026/03/21 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/21 05:00:00",4279,0,0,"2026/03/21 05:00:01"
C,"END OF REPORT",8
