C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/14,11:00:15,0000000507819451,DEMAND,0000000507819451
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/14 11:00:00",4917,0,0,"2026/03/14 11:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/14 11:00:00",4495,0,0,"2026/03/14 11:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/14 11:00:00",312,0,0,"2026/03/14 11:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/14 11:00:00",798,0,0,"2026/03/14 11:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/14 11:00:00",2753,0,0,"2026/03/14 11:00:03"
C,"END OF REPORT",8
