C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/20,06:30:21,0000000508761429,DEMAND,0000000508761429
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/20 06:30:00",8198,0,0,"2026/03/20 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/20 06:30:00",6452,0,0,"2026/03/20 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/20 06:30:00",1466,0,0,"2026/03/20 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/20 06:30:00",1082,0,0,"2026/03/20 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/20 06:30:00",5617,0,0,"2026/03/20 06:30:01"
C,"END OF REPORT",8
