C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/15,11:00:09,0000000507971385,DEMAND,0000000507971383
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/15 10:30:00",NSW1,4893.363,0.6,SATELLITE,"2026/03/15 10:50:22"
D,ROOFTOP,ACTUAL,2,"2026/03/15 10:30:00",QLD1,3113.63,0.6,SATELLITE,"2026/03/15 10:50:22"
D,ROOFTOP,ACTUAL,2,"2026/03/15 10:30:00",SA1,1409.411,0.6,SATELLITE,"2026/03/15 10:50:23"
D,ROOFTOP,ACTUAL,2,"2026/03/15 10:30:00",TAS1,214.122,0.6,SATELLITE,"2026/03/15 10:50:23"
D,ROOFTOP,ACTUAL,2,"2026/03/15 10:30:00",VIC1,2800.534,0.6,SATELLITE,"2026/03/15 10:50:23"
C,"END OF REPORT",8
