C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/12,07:00:17,0000000507469479,DEMAND,0000000507469477
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/12 06:30:00",NSW1,315.223,0.6,SATELLITE,"2026/03/12 06:50:20"
D,ROOFTOP,ACTUAL,2,"2026/03/12 06:30:00",QLD1,360.768,0.6,SATELLITE,"2026/03/12 06:50:20"
D,ROOFTOP,ACTUAL,2,"2026/03/12 06:30:00",SA1,0.007,0.6,SATELLITE,"2026/03/12 06:50:20"
D,ROOFTOP,ACTUAL,2,"2026/03/12 06:30:00",TAS1,6.921,0.6,SATELLITE,"2026/03/12 06:50:20"
D,ROOFTOP,ACTUAL,2,"2026/03/12 06:30:00",VIC1,56.737,0.6,SATELLITE,"2026/03/12 06:50:20"
C,"END OF REPORT",8
