C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/16,13:00:17,0000000508142749,DEMAND,0000000508142747
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/16 12:30:00",NSW1,5000.555,0.6,SATELLITE,"2026/03/16 12:50:21"
D,ROOFTOP,ACTUAL,2,"2026/03/16 12:30:00",QLD1,3649.032,0.6,SATELLITE,"2026/03/16 12:50:21"
D,ROOFTOP,ACTUAL,2,"2026/03/16 12:30:00",SA1,281.7,0.6,SATELLITE,"2026/03/16 12:50:21"
D,ROOFTOP,ACTUAL,2,"2026/03/16 12:30:00",TAS1,80.96,0.6,SATELLITE,"2026/03/16 12:50:21"
D,ROOFTOP,ACTUAL,2,"2026/03/16 12:30:00",VIC1,800.956,0.6,SATELLITE,"2026/03/16 12:50:21"
C,"END OF REPORT",8
