C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/14,19:00:20,0000000507872826,DEMAND,0000000507872824
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/14 18:30:00",NSW1,24.753,0.6,SATELLITE,"2026/03/14 18:50:19"
D,ROOFTOP,ACTUAL,2,"2026/03/14 18:30:00",QLD1,6.845,0.6,SATELLITE,"2026/03/14 18:50:19"
D,ROOFTOP,ACTUAL,2,"2026/03/14 18:30:00",SA1,183.165,0.6,SATELLITE,"2026/03/14 18:50:19"
D,ROOFTOP,ACTUAL,2,"2026/03/14 18:30:00",TAS1,3.974,0.6,SATELLITE,"2026/03/14 18:50:19"
D,ROOFTOP,ACTUAL,2,"2026/03/14 18:30:00",VIC1,88.069,0.6,SATELLITE,"2026/03/14 18:50:19"
C,"END OF REPORT",8
