C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/19,12:30:20,0000000508618652,DEMAND,0000000508618652
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/19 12:30:00",7906,0,0,"2026/03/19 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/19 12:30:00",6279,0,0,"2026/03/19 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/19 12:30:00",624,0,0,"2026/03/19 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/19 12:30:00",824,0,0,"2026/03/19 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/19 12:30:00",5100,0,0,"2026/03/19 12:30:01"
C,"END OF REPORT",8
