C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/16,07:30:19,0000000508099526,DEMAND,0000000508099526
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/16 07:30:00",7686,0,0,"2026/03/16 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/16 07:30:00",6449,0,0,"2026/03/16 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/16 07:30:00",1656,0,0,"2026/03/16 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/16 07:30:00",1067,0,0,"2026/03/16 07:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/16 07:30:00",5837,0,0,"2026/03/16 07:30:02"
C,"END OF REPORT",8
