C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/17,16:30:20,0000000508324264,DEMAND,0000000508324264
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/17 16:30:00",9438,0,0,"2026/03/17 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/17 16:30:00",7160,0,0,"2026/03/17 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/17 16:30:00",1160,0,0,"2026/03/17 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/17 16:30:00",1000,0,0,"2026/03/17 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/17 16:30:00",5286,0,0,"2026/03/17 16:30:01"
C,"END OF REPORT",8
