C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/21,14:30:20,0000000509002271,DEMAND,0000000509002271
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/21 14:30:00",7633,0,0,"2026/03/21 14:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/21 14:30:00",5379,0,0,"2026/03/21 14:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/21 14:30:00",93,0,0,"2026/03/21 14:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/21 14:30:00",822,0,0,"2026/03/21 14:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/21 14:30:00",2845,0,0,"2026/03/21 14:30:02"
C,"END OF REPORT",8
