C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/20,14:30:23,0000000508831621,DEMAND,0000000508831621
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/20 14:30:00",6946,0,0,"2026/03/20 14:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/20 14:30:00",5890,0,0,"2026/03/20 14:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/20 14:30:00",537,0,0,"2026/03/20 14:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/20 14:30:00",855,0,0,"2026/03/20 14:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/20 14:30:00",3401,0,0,"2026/03/20 14:30:02"
C,"END OF REPORT",8
