C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/21,21:30:26,0000000509048513,DEMAND,0000000509048513
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/21 21:30:00",7850,0,0,"2026/03/21 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/21 21:30:00",7148,0,0,"2026/03/21 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/21 21:30:00",1413,0,0,"2026/03/21 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/21 21:30:00",957,0,0,"2026/03/21 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/21 21:30:00",4937,0,0,"2026/03/21 21:30:01"
C,"END OF REPORT",8
