C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/20,17:30:19,0000000508862863,DEMAND,0000000508862863
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/20 17:30:00",8971,0,0,"2026/03/20 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/20 17:30:00",7777,0,0,"2026/03/20 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/20 17:30:00",1208,0,0,"2026/03/20 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/20 17:30:00",1031,0,0,"2026/03/20 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/20 17:30:00",5266,0,0,"2026/03/20 17:30:01"
C,"END OF REPORT",8
