C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/12,19:30:10,0000000507560192,DEMAND,0000000507560190
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/12 19:00:00",NSW1,0,0.6,SATELLITE,"2026/03/12 19:20:21"
D,ROOFTOP,ACTUAL,2,"2026/03/12 19:00:00",QLD1,0,0.6,SATELLITE,"2026/03/12 19:20:21"
D,ROOFTOP,ACTUAL,2,"2026/03/12 19:00:00",SA1,33.747,0.6,SATELLITE,"2026/03/12 19:20:21"
D,ROOFTOP,ACTUAL,2,"2026/03/12 19:00:00",TAS1,0.003,0.6,SATELLITE,"2026/03/12 19:20:21"
D,ROOFTOP,ACTUAL,2,"2026/03/12 19:00:00",VIC1,4.288,0.6,SATELLITE,"2026/03/12 19:20:21"
C,"END OF REPORT",8
