C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/18,08:30:09,0000000508416651,DEMAND,0000000508416649
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/18 08:00:00",NSW1,1043.898,0.6,SATELLITE,"2026/03/18 08:20:19"
D,ROOFTOP,ACTUAL,2,"2026/03/18 08:00:00",QLD1,1812.244,0.6,SATELLITE,"2026/03/18 08:20:19"
D,ROOFTOP,ACTUAL,2,"2026/03/18 08:00:00",SA1,143.005,0.6,SATELLITE,"2026/03/18 08:20:19"
D,ROOFTOP,ACTUAL,2,"2026/03/18 08:00:00",TAS1,65.436,0.6,SATELLITE,"2026/03/18 08:20:19"
D,ROOFTOP,ACTUAL,2,"2026/03/18 08:00:00",VIC1,787.4,0.6,SATELLITE,"2026/03/18 08:20:19"
C,"END OF REPORT",8
