C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/13,15:30:16,0000000507689678,DEMAND,0000000507689676
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/13 15:00:00",NSW1,2827.065,0.6,SATELLITE,"2026/03/13 15:20:19"
D,ROOFTOP,ACTUAL,2,"2026/03/13 15:00:00",QLD1,1930.202,0.6,SATELLITE,"2026/03/13 15:20:19"
D,ROOFTOP,ACTUAL,2,"2026/03/13 15:00:00",SA1,1629.573,0.6,SATELLITE,"2026/03/13 15:20:19"
D,ROOFTOP,ACTUAL,2,"2026/03/13 15:00:00",TAS1,187.348,0.6,SATELLITE,"2026/03/13 15:20:19"
D,ROOFTOP,ACTUAL,2,"2026/03/13 15:00:00",VIC1,2537.526,0.6,SATELLITE,"2026/03/13 15:20:19"
C,"END OF REPORT",8
