C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/12,15:30:16,0000000507532886,DEMAND,0000000507532884
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/12 15:00:00",NSW1,3754.432,0.6,SATELLITE,"2026/03/12 15:20:19"
D,ROOFTOP,ACTUAL,2,"2026/03/12 15:00:00",QLD1,3324.564,0.6,SATELLITE,"2026/03/12 15:20:19"
D,ROOFTOP,ACTUAL,2,"2026/03/12 15:00:00",SA1,1069.603,0.6,SATELLITE,"2026/03/12 15:20:19"
D,ROOFTOP,ACTUAL,2,"2026/03/12 15:00:00",TAS1,136.167,0.6,SATELLITE,"2026/03/12 15:20:19"
D,ROOFTOP,ACTUAL,2,"2026/03/12 15:00:00",VIC1,1564.33,0.6,SATELLITE,"2026/03/12 15:20:19"
C,"END OF REPORT",8
