C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/16,18:00:09,0000000508186883,DEMAND,0000000508186881
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/16 17:30:00",NSW1,391.556,0.6,SATELLITE,"2026/03/16 17:50:19"
D,ROOFTOP,ACTUAL,2,"2026/03/16 17:30:00",QLD1,530.771,0.6,SATELLITE,"2026/03/16 17:50:19"
D,ROOFTOP,ACTUAL,2,"2026/03/16 17:30:00",SA1,123.515,0.6,SATELLITE,"2026/03/16 17:50:19"
D,ROOFTOP,ACTUAL,2,"2026/03/16 17:30:00",TAS1,10.203,0.6,SATELLITE,"2026/03/16 17:50:19"
D,ROOFTOP,ACTUAL,2,"2026/03/16 17:30:00",VIC1,170.593,0.6,SATELLITE,"2026/03/16 17:50:19"
C,"END OF REPORT",8
