C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/09,17:00:16,0000000507072941,DEMAND,0000000507072939
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/09 16:30:00",NSW1,1451.293,0.6,SATELLITE,"2026/03/09 16:50:20"
D,ROOFTOP,ACTUAL,2,"2026/03/09 16:30:00",QLD1,536.239,0.6,SATELLITE,"2026/03/09 16:50:20"
D,ROOFTOP,ACTUAL,2,"2026/03/09 16:30:00",SA1,1228.096,0.6,SATELLITE,"2026/03/09 16:50:20"
D,ROOFTOP,ACTUAL,2,"2026/03/09 16:30:00",TAS1,57.946,0.6,SATELLITE,"2026/03/09 16:50:20"
D,ROOFTOP,ACTUAL,2,"2026/03/09 16:30:00",VIC1,1670.443,0.6,SATELLITE,"2026/03/09 16:50:20"
C,"END OF REPORT",8
