C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/05,15:00:09,0000000506452188,DEMAND,0000000506452186
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/05 14:30:00",NSW1,4234.578,0.6,SATELLITE,"2026/03/05 14:50:22"
D,ROOFTOP,ACTUAL,2,"2026/03/05 14:30:00",QLD1,2993.796,0.6,SATELLITE,"2026/03/05 14:50:22"
D,ROOFTOP,ACTUAL,2,"2026/03/05 14:30:00",SA1,1988.456,0.6,SATELLITE,"2026/03/05 14:50:22"
D,ROOFTOP,ACTUAL,2,"2026/03/05 14:30:00",TAS1,209.728,0.6,SATELLITE,"2026/03/05 14:50:22"
D,ROOFTOP,ACTUAL,2,"2026/03/05 14:30:00",VIC1,3516.507,0.6,SATELLITE,"2026/03/05 14:50:22"
C,"END OF REPORT",8
