C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/13,22:30:22,0000000507738962,DEMAND,0000000507738962
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/13 22:30:00",7453,0,0,"2026/03/13 22:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/13 22:30:00",7099,0,0,"2026/03/13 22:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/13 22:30:00",1383,0,0,"2026/03/13 22:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/13 22:30:00",961,0,0,"2026/03/13 22:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/13 22:30:00",4936,0,0,"2026/03/13 22:30:02"
C,"END OF REPORT",8
