C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/09,08:00:21,0000000507013452,DEMAND,0000000507013452
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/09 08:00:00",8060,0,0,"2026/03/09 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/09 08:00:00",7316,0,0,"2026/03/09 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/09 08:00:00",972,0,0,"2026/03/09 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/09 08:00:00",1014,0,0,"2026/03/09 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/09 08:00:00",4185,0,0,"2026/03/09 08:00:01"
C,"END OF REPORT",8
