C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/14,16:30:19,0000000507856566,DEMAND,0000000507856566
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/14 16:30:00",6547,0,0,"2026/03/14 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/14 16:30:00",6422,0,0,"2026/03/14 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/14 16:30:00",570,0,0,"2026/03/14 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/14 16:30:00",911,0,0,"2026/03/14 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/14 16:30:00",3908,0,0,"2026/03/14 16:30:01"
C,"END OF REPORT",8
