C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/10,06:00:20,0000000507151984,DEMAND,0000000507151984
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/10 06:00:00",7798,0,0,"2026/03/10 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/10 06:00:00",6291,0,0,"2026/03/10 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/10 06:00:00",1273,0,0,"2026/03/10 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/10 06:00:00",1075,0,0,"2026/03/10 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/10 06:00:00",5198,0,0,"2026/03/10 06:00:01"
C,"END OF REPORT",8
