C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/12,16:00:09,0000000507536515,DEMAND,0000000507536513
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/12 15:30:00",NSW1,3123.235,0.6,SATELLITE,"2026/03/12 15:50:19"
D,ROOFTOP,ACTUAL,2,"2026/03/12 15:30:00",QLD1,2833.639,0.6,SATELLITE,"2026/03/12 15:50:19"
D,ROOFTOP,ACTUAL,2,"2026/03/12 15:30:00",SA1,909.212,0.6,SATELLITE,"2026/03/12 15:50:19"
D,ROOFTOP,ACTUAL,2,"2026/03/12 15:30:00",TAS1,106.878,0.6,SATELLITE,"2026/03/12 15:50:19"
D,ROOFTOP,ACTUAL,2,"2026/03/12 15:30:00",VIC1,1352.286,0.6,SATELLITE,"2026/03/12 15:50:19"
C,"END OF REPORT",8
