C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/14,05:00:46,0000000507780185,DEMAND,0000000507780183
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/14 04:30:00",NSW1,0,0.6,SATELLITE,"2026/03/14 04:50:24"
D,ROOFTOP,ACTUAL,2,"2026/03/14 04:30:00",QLD1,0,0.6,SATELLITE,"2026/03/14 04:50:24"
D,ROOFTOP,ACTUAL,2,"2026/03/14 04:30:00",SA1,0,0.6,SATELLITE,"2026/03/14 04:50:24"
D,ROOFTOP,ACTUAL,2,"2026/03/14 04:30:00",TAS1,0,0.6,SATELLITE,"2026/03/14 04:50:24"
D,ROOFTOP,ACTUAL,2,"2026/03/14 04:30:00",VIC1,0,0.6,SATELLITE,"2026/03/14 04:50:24"
C,"END OF REPORT",8
