C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/16,02:00:15,0000000508066862,DEMAND,0000000508066862
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/16 02:00:00",6441,0,0,"2026/03/16 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/16 02:00:00",5796,0,0,"2026/03/16 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/16 02:00:00",1458,0,0,"2026/03/16 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/16 02:00:00",843,0,0,"2026/03/16 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/16 02:00:00",4400,0,0,"2026/03/16 02:00:01"
C,"END OF REPORT",8
