C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/20,08:30:18,0000000508777732,DEMAND,0000000508777732
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/20 08:30:00",7520,0,0,"2026/03/20 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/20 08:30:00",5923,0,0,"2026/03/20 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/20 08:30:00",1386,0,0,"2026/03/20 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/20 08:30:00",1016,0,0,"2026/03/20 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/20 08:30:00",5508,0,0,"2026/03/20 08:30:01"
C,"END OF REPORT",8
