C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/21,17:30:19,0000000509022820,DEMAND,0000000509022820
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/21 17:30:00",8485,0,0,"2026/03/21 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/21 17:30:00",7542,0,0,"2026/03/21 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/21 17:30:00",960,0,0,"2026/03/21 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/21 17:30:00",1069,0,0,"2026/03/21 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/21 17:30:00",4903,0,0,"2026/03/21 17:30:01"
C,"END OF REPORT",8
