C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/21,12:30:20,0000000508988428,DEMAND,0000000508988428
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2026/03/21 12:30:00",5840,0,0,"2026/03/21 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2026/03/21 12:30:00",4945,0,0,"2026/03/21 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2026/03/21 12:30:00",96,0,0,"2026/03/21 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2026/03/21 12:30:00",792,0,0,"2026/03/21 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2026/03/21 12:30:00",2748,0,0,"2026/03/21 12:30:01"
C,"END OF REPORT",8
