C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2026/03/14,09:00:10,0000000507806163,DEMAND,0000000507806161
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2026/03/14 08:30:00",NSW1,2711.021,0.6,SATELLITE,"2026/03/14 08:50:20"
D,ROOFTOP,ACTUAL,2,"2026/03/14 08:30:00",QLD1,1736.353,0.6,SATELLITE,"2026/03/14 08:50:20"
D,ROOFTOP,ACTUAL,2,"2026/03/14 08:30:00",SA1,656.274,0.6,SATELLITE,"2026/03/14 08:50:20"
D,ROOFTOP,ACTUAL,2,"2026/03/14 08:30:00",TAS1,117.01,0.6,SATELLITE,"2026/03/14 08:50:20"
D,ROOFTOP,ACTUAL,2,"2026/03/14 08:30:00",VIC1,1413.086,0.6,SATELLITE,"2026/03/14 08:50:20"
C,"END OF REPORT",8
